datetime,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,windspeed_10m,winddirection_10m,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index
2025-10-18 05:00:00+00:00,31.3,30,11.5,31.1,0.0,0.0,0.0,1011.8,0,4.1,331,41.2,34.6,975.0,22.0,26.3,124.0,0.17,13.0,4.65
2025-10-18 06:00:00+00:00,33.9,22,9.2,34.1,0.0,0.0,0.0,1011.8,0,4.0,288,35.7,27.3,654.0,10.8,29.3,157.0,0.18,16.0,6.45
2025-10-18 07:00:00+00:00,34.9,18,7.1,35.3,0.0,0.0,0.0,1010.8,0,3.6,229,34.5,22.8,540.0,6.5,29.1,174.0,0.2,18.0,7.2
2025-10-18 08:00:00+00:00,35.2,20,8.6,35.4,0.0,0.0,0.0,1009.8,0,7.7,219,35.2,23.4,507.0,5.4,27.2,185.0,0.22,20.0,6.6
2025-10-18 09:00:00+00:00,35.2,22,10.5,34.9,0.0,0.0,0.0,1009.0,0,11.4,221,35.7,24.7,493.0,5.8,25.7,189.0,0.25,21.0,4.95
2025-10-18 10:00:00+00:00,34.5,24,10.9,33.1,0.0,0.0,0.0,1008.5,0,14.8,231,36.2,25.7,459.0,6.8,25.8,190.0,0.28,21.0,2.9
2025-10-18 11:00:00+00:00,33.7,23,9.4,31.6,0.0,0.0,0.0,1008.3,0,13.5,245,36.4,26.3,444.0,9.4,26.4,186.0,0.29,19.0,1.2
2025-10-18 12:00:00+00:00,32.6,28,12.0,31.7,0.0,0.0,0.0,1008.6,0,10.1,250,30.4,24.2,504.0,17.7,26.4,169.0,0.24,12.0,0.3
2025-10-18 13:00:00+00:00,30.1,52,19.2,32.1,0.0,0.0,0.0,1008.8,0,9.4,263,35.6,31.1,718.0,28.4,24.1,137.0,0.22,11.0,0.0
2025-10-18 14:00:00+00:00,28.6,64,21.0,31.9,0.0,0.0,0.0,1009.2,0,7.2,289,38.2,34.0,1007.0,43.3,21.0,91.0,0.21,8.0,0.0
2025-10-18 15:00:00+00:00,27.5,71,21.8,31.3,0.0,0.0,0.0,1010.0,0,6.3,294,38.8,34.5,1194.0,55.1,18.8,56.0,0.19,7.0,0.0
2025-10-18 16:00:00+00:00,26.7,78,22.6,30.9,0.0,0.0,0.0,1010.3,0,6.6,299,39.5,34.9,1203.0,61.8,18.6,39.0,0.17,7.0,0.0
2025-10-18 17:00:00+00:00,26.0,84,23.1,30.7,0.0,0.0,0.0,1010.2,0,5.5,314,40.9,36.1,1109.0,65.3,19.3,31.0,0.17,7.0,0.0
2025-10-18 18:00:00+00:00,25.2,86,22.8,29.9,0.0,0.0,0.0,1010.3,0,4.8,349,42.3,37.6,966.0,64.2,19.3,29.0,0.17,7.0,0.0
2025-10-18 19:00:00+00:00,24.7,89,22.9,29.2,0.0,0.0,0.0,1010.1,5,6.3,323,40.7,36.1,750.0,55.8,17.7,33.0,0.17,7.0,0.0
2025-10-18 20:00:00+00:00,24.2,92,22.7,28.2,0.0,0.0,0.0,1009.7,17,8.7,326,37.6,32.6,485.0,42.8,15.5,43.0,0.18,8.0,0.0
2025-10-18 21:00:00+00:00,24.1,90,22.3,27.6,0.0,0.0,0.0,1009.4,15,10.5,327,34.8,29.0,292.0,31.2,13.4,52.0,0.2,9.0,0.0
2025-10-18 22:00:00+00:00,24.2,90,22.4,27.8,0.0,0.0,0.0,1009.1,6,9.9,339,33.2,26.1,191.0,21.6,11.5,61.0,0.21,11.0,0.0
2025-10-18 23:00:00+00:00,24.3,86,21.7,27.7,0.0,0.0,0.0,1008.9,0,9.4,337,33.1,24.7,163.0,13.5,9.9,69.0,0.2,13.0,0.0
2025-10-19 00:00:00+00:00,24.4,77,20.1,26.9,0.0,0.0,0.0,1009.2,0,9.7,332,33.1,24.8,274.0,12.9,9.7,68.0,0.19,14.0,0.0
2025-10-19 01:00:00+00:00,24.3,69,18.3,26.0,0.0,0.0,0.0,1009.2,0,8.7,333,34.1,25.6,675.0,23.6,11.2,57.0,0.18,14.0,0.0
2025-10-19 02:00:00+00:00,24.2,66,17.4,25.6,0.0,0.0,0.0,1009.7,0,8.2,337,39.5,31.0,1214.0,38.0,13.5,43.0,0.17,13.0,0.15
2025-10-19 03:00:00+00:00,25.7,56,16.3,26.9,0.0,0.0,0.0,1010.2,0,6.2,345,44.8,36.9,1501.0,45.0,16.4,44.0,0.17,14.0,0.9
2025-10-19 04:00:00+00:00,28.8,44,15.4,30.0,0.0,0.0,0.0,1010.8,0,3.9,336,45.5,35.0,1286.0,37.7,20.7,73.0,0.17,16.0,2.55
2025-10-19 05:00:00+00:00,31.8,31,12.4,31.8,0.0,0.0,0.0,1010.9,0,4.7,310,42.5,29.8,819.0,23.2,25.7,116.0,0.17,19.0,4.65
2025-10-19 06:00:00+00:00,33.8,22,9.0,33.4,0.0,0.0,0.0,1010.8,0,7.3,277,36.2,25.3,453.0,11.7,28.8,151.0,0.19,21.0,6.45
2025-10-19 07:00:00+00:00,34.7,20,8.5,34.4,0.0,0.0,0.0,1010.1,0,8.8,268,32.4,22.5,332.0,7.0,28.5,168.0,0.21,21.0,7.2
2025-10-19 08:00:00+00:00,35.2,19,8.3,34.8,0.0,0.0,0.0,1009.0,0,9.9,272,31.5,21.3,312.0,5.3,26.3,176.0,0.25,21.0,6.55
2025-10-19 09:00:00+00:00,35.3,19,7.8,34.3,0.0,0.0,0.0,1008.3,0,11.3,272,32.1,21.9,321.0,5.4,24.4,177.0,0.28,20.0,4.85
2025-10-19 10:00:00+00:00,35.0,18,7.2,32.8,0.0,0.0,0.0,1007.6,0,13.0,275,32.5,22.5,333.0,6.9,23.7,172.0,0.31,19.0,2.85
2025-10-19 11:00:00+00:00,34.2,18,6.4,31.3,0.0,0.0,0.0,1007.2,0,13.5,286,32.5,22.9,374.0,10.3,23.3,160.0,0.32,17.0,1.15
2025-10-19 12:00:00+00:00,33.4,18,6.2,30.6,0.0,0.0,0.0,1007.5,0,12.2,290,30.0,22.3,445.0,14.6,24.3,150.0,0.27,14.0,0.25
2025-10-19 13:00:00+00:00,31.5,27,10.1,30.0,0.0,0.0,0.0,1007.7,0,10.5,286,31.9,26.8,574.0,22.3,22.4,125.0,0.25,12.0,0.0
2025-10-19 14:00:00+00:00,29.4,38,13.6,29.0,0.0,0.0,0.0,1008.0,0,10.2,291,32.2,28.0,734.0,32.8,19.8,90.0,0.23,9.0,0.0
2025-10-19 15:00:00+00:00,28.0,48,16.1,28.8,0.0,0.0,0.0,1008.3,0,8.6,293,31.7,27.5,845.0,41.1,17.8,63.0,0.22,7.0,0.0
2025-10-19 16:00:00+00:00,27.3,57,18.0,29.1,0.0,0.0,0.0,1008.8,0,7.5,305,32.4,28.2,879.0,45.4,17.2,50.0,0.21,6.0,0.0
2025-10-19 17:00:00+00:00,26.7,68,20.2,29.4,0.0,0.0,0.0,1009.0,0,8.3,321,33.4,29.3,864.0,47.4,17.3,45.0,0.21,7.0,0.0
2025-10-19 18:00:00+00:00,26.0,75,21.3,29.2,0.0,0.0,0.0,1009.0,0,8.8,334,33.6,29.5,802.0,46.5,17.0,43.0,0.21,7.0,0.0
2025-10-19 19:00:00+00:00,25.8,76,21.3,29.0,0.0,0.0,0.0,1008.9,0,9.0,331,32.6,28.2,662.0,41.4,15.8,45.0,0.21,7.0,0.0
2025-10-19 20:00:00+00:00,25.3,75,20.4,28.0,0.0,0.0,0.0,1008.7,0,8.8,334,30.7,26.3,474.0,33.4,14.3,51.0,0.21,8.0,0.0
2025-10-19 21:00:00+00:00,24.8,73,19.6,27.1,0.0,0.0,0.0,1008.4,0,8.9,335,28.6,24.0,331.0,26.0,13.0,57.0,0.2,8.0,0.0
2025-10-19 22:00:00+00:00,24.5,73,19.5,26.4,0.0,0.0,0.0,1008.4,0,11.5,340,26.0,21.2,277.0,19.0,12.0,65.0,0.2,8.0,0.0
2025-10-19 23:00:00+00:00,24.6,71,18.9,26.4,0.0,0.0,0.0,1008.1,0,10.7,340,23.9,19.0,269.0,12.6,11.3,73.0,0.19,8.0,0.0
2025-10-20 00:00:00+00:00,24.6,64,17.3,25.8,0.0,0.0,0.0,1008.2,0,9.4,347,23.3,18.4,268.0,12.8,11.5,72.0,0.2,8.0,0.0
2025-10-20 01:00:00+00:00,24.5,59,15.9,25.2,0.0,0.0,0.0,1008.4,0,8.9,346,23.8,18.6,627.0,23.9,13.1,61.0,0.2,8.0,0.0
2025-10-20 02:00:00+00:00,24.4,54,14.5,24.6,0.0,0.0,0.0,1009.0,0,8.8,349,28.9,23.5,1116.0,38.7,15.4,47.0,0.2,8.0,0.15
2025-10-20 03:00:00+00:00,26.2,41,11.9,25.6,0.0,0.0,0.0,1009.4,0,7.7,348,35.2,30.0,1375.0,46.1,17.9,47.0,0.2,10.0,0.9
2025-10-20 04:00:00+00:00,29.4,30,10.2,28.6,0.0,0.0,0.0,1010.0,0,6.2,339,37.4,31.2,1176.0,38.8,21.1,72.0,0.21,15.0,2.45
2025-10-20 05:00:00+00:00,32.6,21,7.5,30.6,0.0,0.0,0.0,1010.1,0,9.0,345,35.3,24.2,748.0,24.0,24.5,111.0,0.22,21.0,4.45
2025-10-20 06:00:00+00:00,34.3,18,6.3,32.9,0.0,0.0,0.0,1010.1,0,9.1,333,34.0,21.4,415.0,12.2,26.3,143.0,0.23,24.0,6.25
2025-10-20 07:00:00+00:00,35.3,15,5.1,34.5,0.0,0.0,0.0,1009.4,0,7.3,320,31.5,20.8,309.0,7.1,25.3,161.0,0.24,22.0,6.95
2025-10-20 08:00:00+00:00,35.7,14,4.4,35.0,0.0,0.0,0.0,1008.6,0,6.2,278,28.8,20.0,298.0,5.1,22.7,171.0,0.26,18.0,6.4
2025-10-20 09:00:00+00:00,36.1,14,4.1,34.7,0.0,0.0,0.0,1007.6,0,8.2,278,27.9,20.0,315.0,5.1,20.5,174.0,0.28,15.0,4.8
2025-10-20 10:00:00+00:00,36.1,14,4.3,33.5,0.0,0.0,0.0,1007.0,0,11.7,284,27.6,20.0,342.0,7.3,19.7,168.0,0.29,14.0,2.8
2025-10-20 11:00:00+00:00,35.3,16,5.5,32.0,0.0,0.0,0.0,1006.6,0,14.8,286,27.2,19.9,397.0,11.6,19.3,156.0,0.3,13.0,1.15
2025-10-20 12:00:00+00:00,32.8,22,8.6,30.4,0.0,0.0,0.0,1007.0,0,14.1,276,23.6,18.8,460.0,17.0,20.3,141.0,0.25,9.0,0.25
2025-10-20 13:00:00+00:00,30.4,33,12.3,29.9,0.0,0.0,0.0,1007.4,0,8.7,264,29.6,25.6,526.0,25.8,18.9,116.0,0.24,9.0,0.0
2025-10-20 14:00:00+00:00,28.9,44,15.4,29.5,0.0,0.0,0.0,1008.2,0,8.3,268,31.4,26.9,602.0,38.2,17.1,82.0,0.22,9.0,0.0
2025-10-20 15:00:00+00:00,28.1,50,16.8,29.7,0.0,0.0,0.0,1009.1,0,5.0,311,32.2,27.1,686.0,49.1,16.1,54.0,0.22,9.0,0.0
2025-10-20 16:00:00+00:00,27.7,51,16.8,29.6,0.0,0.0,0.0,1009.7,0,3.1,3,33.6,27.9,812.0,57.9,17.1,37.0,0.23,9.0,0.0
2025-10-20 17:00:00+00:00,27.2,53,16.9,28.7,0.0,0.0,0.0,1010.0,0,6.0,333,36.6,30.6,946.0,65.3,19.0,27.0,0.23,10.0,0.0
2025-10-20 18:00:00+00:00,26.3,60,17.8,27.9,0.0,0.0,0.0,1010.1,0,8.1,336,40.7,35.0,990.0,68.1,20.0,21.0,0.23,10.0,0.0
2025-10-20 19:00:00+00:00,25.9,61,17.7,27.5,0.0,0.0,0.0,1009.9,0,8.5,336,42.5,36.9,867.0,64.2,19.2,21.0,0.23,10.0,0.0
2025-10-20 20:00:00+00:00,25.3,61,17.3,26.7,0.0,0.0,0.0,1009.9,0,8.4,345,40.4,34.5,654.0,55.7,17.5,26.0,0.24,10.0,0.0
2025-10-20 21:00:00+00:00,24.9,63,17.3,25.9,0.0,0.0,0.0,1009.9,0,10.8,345,35.6,29.6,482.0,46.2,15.8,33.0,0.24,10.0,0.0
2025-10-20 22:00:00+00:00,25.3,61,17.2,26.3,0.0,0.0,0.0,1009.8,0,10.9,340,30.5,24.3,355.0,34.6,13.9,42.0,0.25,10.0,0.0
2025-10-20 23:00:00+00:00,25.3,57,16.3,26.1,0.0,0.0,0.0,1009.7,0,9.6,340,27.1,20.9,270.0,22.1,12.0,51.0,0.26,10.0,0.0
2025-10-21 00:00:00+00:00,24.5,60,16.3,25.6,0.0,0.0,0.0,1009.6,0,7.3,349,24.6,18.9,347.0,14.0,10.5,59.0,0.27,9.0,0.0
2025-10-21 01:00:00+00:00,23.8,60,15.6,24.6,0.0,0.0,0.0,1009.9,0,7.4,357,24.3,19.2,746.0,23.4,12.2,50.0,0.27,7.0,0.0
2025-10-21 02:00:00+00:00,23.8,53,13.7,23.9,0.0,0.0,0.0,1010.9,0,7.6,27,27.5,23.4,1307.0,35.9,14.6,38.0,0.27,5.0,0.15
2025-10-21 03:00:00+00:00,25.6,41,11.6,25.3,0.0,0.0,0.0,1011.7,0,5.6,22,31.2,28.5,1671.0,41.9,16.9,41.0,0.28,5.0,0.85
2025-10-21 04:00:00+00:00,28.3,32,10.2,27.9,0.0,0.0,0.0,1012.2,0,2.8,35,32.4,29.9,1665.0,35.3,19.3,72.0,0.3,8.0,2.35
2025-10-21 05:00:00+00:00,31.4,26,9.5,31.0,0.0,0.0,0.0,1012.3,0,1.7,72,32.9,27.1,1462.0,22.3,21.6,117.0,0.31,13.0,4.3
2025-10-21 06:00:00+00:00,33.1,24,10.1,33.9,0.0,0.0,0.0,1012.4,0,1.4,203,35.3,26.8,1217.0,11.8,22.4,151.0,0.33,16.0,5.95
2025-10-21 07:00:00+00:00,34.7,21,9.0,35.7,0.0,0.0,0.0,1011.6,0,1.9,221,31.7,24.4,930.0,7.2,20.5,164.0,0.36,17.0,6.6
2025-10-21 08:00:00+00:00,35.3,19,8.2,35.8,0.0,0.0,0.0,1010.5,0,4.1,236,31.2,23.9,602.0,5.1,17.2,166.0,0.4,16.0,5.9
2025-10-21 09:00:00+00:00,35.9,18,7.7,35.7,0.0,0.0,0.0,1009.5,0,5.9,247,31.8,23.6,386.0,4.8,14.8,163.0,0.43,16.0,4.25
2025-10-21 10:00:00+00:00,36.0,18,7.9,34.9,0.0,0.0,0.0,1009.0,9,6.3,250,32.1,23.1,344.0,4.5,13.9,159.0,0.44,17.0,2.25
2025-10-21 11:00:00+00:00,35.3,22,10.3,34.1,0.0,0.0,0.0,1008.6,11,8.7,249,32.0,22.4,415.0,6.0,14.0,149.0,0.51,18.0,0.8
2025-10-21 12:00:00+00:00,33.3,32,14.6,33.2,0.0,0.0,0.0,1009.2,1,11.2,248,30.3,21.2,572.0,12.9,14.6,132.0,0.35,17.0,0.25
2025-10-21 13:00:00+00:00,31.8,37,15.5,32.3,0.0,0.0,0.0,1009.6,0,9.5,259,45.1,37.7,897.0,35.7,18.1,101.0,0.35,16.0,0.0
2025-10-21 14:00:00+00:00,30.9,40,15.6,31.5,0.0,0.0,0.0,1010.2,0,8.3,286,56.5,49.9,1307.0,67.0,23.1,58.0,0.35,13.0,0.0
2025-10-21 15:00:00+00:00,30.7,36,13.9,30.7,0.0,0.0,0.0,1010.8,0,8.3,326,63.8,56.9,1529.0,88.7,28.2,26.0,0.35,12.0,0.0
2025-10-21 16:00:00+00:00,30.3,33,12.4,29.7,0.0,0.0,0.0,1011.4,0,8.5,358,74.7,67.3,1394.0,92.0,34.4,16.0,0.35,12.0,0.0
2025-10-21 17:00:00+00:00,29.3,33,11.5,28.6,0.0,0.0,0.0,1011.6,0,7.8,19,79.2,71.7,1070.0,85.7,40.8,17.0,0.34,12.0,0.0
2025-10-21 18:00:00+00:00,28.4,36,12.0,28.1,0.0,0.0,0.0,1011.7,0,5.8,26,75.7,68.7,791.0,79.0,42.9,19.0,0.34,12.0,0.0
2025-10-21 19:00:00+00:00,28.0,37,11.9,27.7,0.0,0.0,0.0,1011.9,0,6.3,7,65.9,60.5,639.0,76.1,37.0,18.0,0.35,11.0,0.0
2025-10-21 20:00:00+00:00,27.2,39,12.2,26.8,0.0,0.0,0.0,1011.9,0,7.0,359,54.0,49.2,531.0,72.7,26.9,18.0,0.37,11.0,0.0
2025-10-21 21:00:00+00:00,26.8,41,12.4,26.5,0.0,0.0,0.0,1011.7,0,7.0,360,45.5,39.5,453.0,65.2,19.0,25.0,0.39,11.0,0.0
2025-10-21 22:00:00+00:00,26.5,42,12.5,26.0,0.0,0.0,0.0,1011.7,0,8.4,11,42.8,34.9,373.0,48.1,16.0,46.0,0.4,13.0,0.0
2025-10-21 23:00:00+00:00,26.4,41,12.1,25.6,0.0,0.0,0.0,1011.8,0,9.7,22,43.2,33.6,322.0,26.8,15.3,73.0,0.39,16.0,0.0
2025-10-22 00:00:00+00:00,26.6,40,11.9,25.5,0.0,0.0,0.0,1012.1,0,11.3,18,44.1,34.7,379.0,13.9,15.5,88.0,0.36,18.0,0.0
2025-10-22 01:00:00+00:00,26.3,41,11.9,25.1,0.0,0.0,0.0,1012.3,0,11.9,22,43.9,35.0,670.0,21.3,16.7,81.0,0.35,16.0,0.0
2025-10-22 02:00:00+00:00,26.1,41,11.9,25.0,0.0,0.0,0.0,1013.1,0,11.4,25,45.6,37.1,1070.0,31.0,18.3,73.0,0.34,14.0,0.1
2025-10-22 03:00:00+00:00,27.2,39,12.1,26.3,0.0,0.0,0.0,1013.8,0,10.6,23,48.4,41.3,1282.0,35.4,19.2,75.0,0.33,13.0,0.8
2025-10-22 04:00:00+00:00,29.8,33,12.0,29.2,0.0,0.0,0.0,1014.2,0,8.1,24,48.8,39.8,1118.0,29.1,19.0,98.0,0.32,15.0,2.3
2025-10-22 05:00:00+00:00,33.0,26,11.2,32.0,0.0,0.0,0.0,1014.3,0,9.5,27,47.1,36.6,765.0,17.4,18.1,131.0,0.31,18.0,4.35
2025-10-22 06:00:00+00:00,34.5,22,9.6,33.5,0.0,0.0,0.0,1013.9,0,11.8,29,41.4,30.7,489.0,8.2,16.8,155.0,0.3,20.0,6.15
2025-10-22 07:00:00+00:00,35.4,20,8.8,34.4,0.0,0.0,0.0,1012.8,0,13.0,25,34.1,24.6,393.0,4.7,14.7,162.0,0.3,19.0,6.95
2025-10-22 08:00:00+00:00,36.0,18,8.3,35.0,0.0,0.0,0.0,1011.6,0,13.1,25,31.1,23.0,374.0,3.8,12.1,160.0,0.3,16.0,6.45
2025-10-22 09:00:00+00:00,36.4,17,7.5,34.9,0.0,0.0,0.0,1010.6,0,13.0,33,29.5,22.2,385.0,4.2,10.3,156.0,0.31,14.0,4.85
2025-10-22 10:00:00+00:00,36.5,16,6.8,34.2,0.0,0.0,0.0,1009.6,0,12.9,47,29.0,21.9,402.0,4.6,9.7,154.0,0.31,13.0,2.85
2025-10-22 11:00:00+00:00,36.0,16,6.5,33.3,0.0,0.0,0.0,1009.5,0,12.2,64,29.1,22.1,450.0,6.2,9.8,151.0,0.32,13.0,1.15
2025-10-22 12:00:00+00:00,35.6,16,6.0,32.8,0.0,0.0,0.0,1009.7,0,12.2,71,34.5,27.2,553.0,11.5,10.4,142.0,0.35,14.0,0.25
2025-10-22 13:00:00+00:00,34.5,18,6.9,31.9,0.0,0.0,0.0,1010.2,0,12.0,72,40.6,35.3,775.0,23.5,11.2,120.0,0.35,12.0,0.0
2025-10-22 14:00:00+00:00,33.6,21,8.4,31.2,0.0,0.0,0.0,1010.5,0,12.9,60,44.9,40.4,1054.0,40.1,12.4,88.0,0.34,10.0,0.0
2025-10-22 15:00:00+00:00,32.5,24,9.2,30.8,0.0,0.0,0.0,1011.1,0,9.8,41,46.4,41.6,1223.0,52.9,13.4,63.0,0.34,9.0,0.0
2025-10-22 16:00:00+00:00,31.3,26,9.8,30.0,0.0,0.0,0.0,1011.3,0,8.5,7,48.1,42.5,1191.0,58.3,14.4,50.0,0.33,10.0,0.0
2025-10-22 17:00:00+00:00,30.2,29,10.4,29.1,0.0,0.0,0.0,1011.4,0,8.3,27,51.6,44.9,1051.0,60.1,15.2,42.0,0.33,13.0,0.0
2025-10-22 18:00:00+00:00,29.2,33,11.2,28.5,0.0,0.0,0.0,1011.6,0,7.2,37,57.0,49.5,912.0,60.7,15.5,35.0,0.33,14.0,0.0
2025-10-22 19:00:00+00:00,28.5,34,11.3,28.0,0.0,0.0,0.0,1011.5,0,6.1,30,60.8,52.9,809.0,62.1,14.8,25.0,0.33,13.0,0.0
2025-10-22 20:00:00+00:00,27.4,37,11.5,26.8,0.0,0.0,0.0,1011.3,0,6.9,6,59.4,52.4,708.0,62.4,13.5,17.0,0.34,11.0,0.0
2025-10-22 21:00:00+00:00,26.3,40,11.8,25.8,0.0,0.0,0.0,1011.2,0,7.3,11,53.7,48.3,617.0,58.8,12.5,16.0,0.34,10.0,0.0
2025-10-22 22:00:00+00:00,25.7,42,11.8,25.0,0.0,0.0,0.0,1011.1,0,8.5,13,46.3,41.1,493.0,47.0,12.1,30.0,0.35,10.0,0.0
2025-10-22 23:00:00+00:00,25.1,43,11.8,24.3,0.0,0.0,0.0,1011.0,0,9.0,3,40.6,35.4,380.0,31.3,12.1,51.0,0.36,10.0,0.0
2025-10-23 00:00:00+00:00,24.4,47,12.2,23.7,0.0,0.0,0.0,1011.4,0,9.3,342,39.7,34.1,416.0,25.0,12.6,59.0,0.36,10.0,0.0
2025-10-23 01:00:00+00:00,24.6,46,12.1,23.8,0.0,0.0,0.0,1011.7,0,9.5,359,37.5,31.9,770.0,31.0,13.9,57.0,0.37,9.0,0.0
2025-10-23 02:00:00+00:00,24.8,44,11.7,23.9,0.0,0.0,0.0,1012.0,0,9.8,8,39.7,34.0,1273.0,38.9,15.7,56.0,0.37,8.0,0.1
2025-10-23 03:00:00+00:00,26.0,41,11.7,25.1,0.0,0.0,0.0,1012.4,0,9.7,18,43.5,38.0,1559.0,41.5,17.4,65.0,0.35,10.0,0.8
2025-10-23 04:00:00+00:00,28.8,34,11.5,28.3,0.0,0.0,0.0,1012.6,0,6.4,22,46.7,41.1,1417.0,33.8,19.3,93.0,0.33,19.0,2.3
2025-10-23 05:00:00+00:00,32.4,26,10.5,31.6,0.0,0.0,0.0,1012.5,0,6.4,25,49.2,38.6,1058.0,20.9,21.1,130.0,0.31,31.0,4.3
2025-10-23 06:00:00+00:00,34.6,20,8.5,34.3,0.0,0.0,0.0,1012.1,0,5.2,63,56.7,35.5,751.0,10.7,21.6,158.0,0.29,41.0,6.1
2025-10-23 07:00:00+00:00,35.6,17,6.4,35.6,0.0,0.0,0.0,1011.1,0,4.0,111,59.3,30.4,577.0,6.2,19.6,168.0,0.29,45.0,6.9
2025-10-23 08:00:00+00:00,36.1,14,4.5,36.0,0.0,0.0,0.0,1009.9,0,3.1,156,53.8,26.9,456.0,4.6,16.2,168.0,0.29,47.0,6.35
2025-10-23 09:00:00+00:00,36.0,14,4.7,35.3,0.0,0.0,0.0,1009.1,0,5.1,198,47.8,24.2,411.0,4.9,13.8,165.0,0.29,46.0,4.8
2025-10-23 10:00:00+00:00,34.9,27,13.2,34.7,0.0,0.0,0.0,1008.5,0,11.3,224,43.2,22.3,474.0,4.6,12.8,163.0,0.28,42.0,2.8
2025-10-23 11:00:00+00:00,34.5,28,13.5,34.0,0.0,0.0,0.0,1008.2,0,11.2,235,39.2,21.2,613.0,6.4,12.7,159.0,0.27,35.0,1.15
2025-10-23 12:00:00+00:00,33.9,26,11.5,32.5,0.0,0.0,0.0,1008.4,0,12.7,240,27.6,15.7,766.0,12.2,13.4,142.0,0.21,23.0,0.25
2025-10-23 13:00:00+00:00,32.5,26,10.6,31.2,0.0,0.0,0.0,1008.7,0,9.7,270,41.0,32.1,913.0,42.6,17.2,108.0,0.19,21.0,0.0
2025-10-23 14:00:00+00:00,31.2,28,10.3,30.3,0.0,0.0,0.0,1009.2,0,6.6,281,54.0,45.5,1072.0,84.1,22.4,61.0,0.19,18.0,0.0
2025-10-23 15:00:00+00:00,29.6,34,12.3,29.4,0.0,0.0,0.0,1009.8,0,6.4,281,62.4,54.0,1238.0,112.4,26.8,26.0,0.18,15.0,0.0
2025-10-23 16:00:00+00:00,28.8,40,14.0,29.0,0.0,0.0,0.0,1010.4,0,7.1,297,66.8,59.1,1454.0,114.9,30.0,16.0,0.17,14.0,0.0
2025-10-23 17:00:00+00:00,28.0,43,14.1,28.3,0.0,0.0,0.0,1010.3,0,6.9,330,65.7,58.8,1676.0,104.2,32.4,19.0,0.16,13.0,0.0
2025-10-23 18:00:00+00:00,27.2,45,14.3,28.0,0.0,0.0,0.0,1010.4,0,4.0,333,63.1,57.0,1765.0,93.0,32.7,22.0,0.16,12.0,0.0
2025-10-23 19:00:00+00:00,27.1,42,13.2,27.3,0.0,0.0,0.0,1010.4,0,5.7,347,60.5,54.9,1632.0,85.1,29.6,20.0,0.16,11.0,0.0
2025-10-23 20:00:00+00:00,26.2,45,13.2,26.2,0.0,0.0,0.0,1010.2,0,7.0,10,57.3,52.3,1366.0,76.7,24.5,19.0,0.16,9.0,0.0
2025-10-23 21:00:00+00:00,25.6,46,13.0,25.4,0.0,0.0,0.0,1009.7,0,7.5,8,53.7,49.4,1096.0,69.8,20.3,18.0,0.17,8.0,0.0
2025-10-23 22:00:00+00:00,25.1,45,12.4,24.5,0.0,0.0,0.0,1010.0,0,8.8,360,49.1,45.8,794.0,65.3,17.8,17.0,0.18,7.0,0.0
2025-10-23 23:00:00+00:00,24.7,44,11.8,23.8,0.0,0.0,0.0,1009.8,0,10.4,352,41.7,38.9,487.0,62.1,16.1,17.0,0.2,6.0,0.0
2025-10-24 00:00:00+00:00,24.4,47,12.2,23.8,0.0,0.0,0.0,1010.1,0,8.6,358,36.9,34.2,389.0,57.1,14.3,15.0,0.21,5.0,0.0
2025-10-24 01:00:00+00:00,24.2,45,11.7,23.4,0.0,0.0,0.0,1010.5,0,8.9,6,32.0,29.2,709.0,57.9,16.2,16.0,0.22,4.0,0.0
2025-10-24 02:00:00+00:00,24.2,43,10.7,23.2,0.0,0.0,0.0,1010.9,0,8.5,18,34.5,31.8,1237.0,58.3,18.8,20.0,0.23,4.0,0.1
2025-10-24 03:00:00+00:00,25.7,36,9.7,24.6,0.0,0.0,0.0,1011.3,0,7.2,28,38.9,36.6,1555.0,54.3,21.4,35.0,0.24,4.0,0.85
2025-10-24 04:00:00+00:00,28.8,29,8.9,27.7,0.0,0.0,0.0,1011.8,0,5.7,35,39.1,36.6,1437.0,41.4,24.2,74.0,0.25,6.0,2.4
2025-10-24 05:00:00+00:00,32.5,22,7.9,31.2,0.0,0.0,0.0,1011.8,0,5.2,22,32.4,28.5,1109.0,24.1,26.9,125.0,0.25,8.0,4.4
2025-10-24 06:00:00+00:00,34.6,16,5.1,33.8,0.0,0.0,0.0,1011.4,0,3.6,96,28.5,22.5,829.0,10.9,27.6,164.0,0.26,11.0,6.15
2025-10-24 07:00:00+00:00,35.4,15,4.4,35.0,0.0,0.0,0.0,1010.8,0,3.6,153,30.2,22.2,680.0,5.7,24.5,179.0,0.26,14.0,6.95
2025-10-24 08:00:00+00:00,35.9,14,4.2,35.5,0.0,0.0,0.0,1009.7,0,4.4,189,31.7,22.2,579.0,4.8,19.4,181.0,0.26,17.0,6.45
2025-10-24 09:00:00+00:00,36.1,15,4.9,35.1,0.0,0.0,0.0,1008.7,0,6.7,218,31.2,21.6,531.0,5.3,15.4,178.0,0.26,19.0,4.9
2025-10-24 10:00:00+00:00,36.0,17,6.8,34.3,0.0,0.0,0.0,1008.0,0,8.6,240,29.7,20.6,496.0,3.2,13.4,175.0,0.26,19.0,2.85
